title,description,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film_noir,history,horror,music,musical,mystery,romance,sci_fi,short,sport,superhero,thriller,war,western,poster_path
While the City Sleeps,A serial killer has been killing beautiful women in New York and the new owner of a media company offers a high ranking job to the first of his senior executives who can get the earliest scoops on the case.,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/while_the_city_sleeps.jpg
Whip It,"In Bodeen, Texas, an indie-rock-loving misfit finds a way of dealing with small-town misery after discovering a roller-derby league in nearby Austin.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/whip_it.jpg
Whiplash,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,./data/music/whiplash.jpg
Whiskey Tango Foxtrot,A journalist recounts her wartime coverage in Afghanistan.,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/war/whiskey_tango_foxtrot.jpg
White Chicks,Two disgraced FBI agents go way undercover in an effort to protect hotel heiresses the Wilson sisters from a kidnapping plot.,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/crime/white_chicks.jpg
White Christmas,A successful song-and-dance team become romantically involved with a sister act and team up to save the failing Vermont inn of their former commanding general.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,./data/musical/white_christmas.jpg
White Collar,"A white-collar criminal agrees to help the FBI catch other white-collar criminals using his expertise as an art and securities thief, counterfeiter, and conman.",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,./data/comedy/white_collar.jpg
White Heat,A psychopathic criminal with a mother complex makes a daring break from prison and leads his old gang in a chemical plant payroll heist.,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/white_heat.jpg
White Men Can't Jump,Black and white basketball hustlers join forces to double their chances of winning money on the street courts and in a basketball tournament.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/sport/white_men_can_t_jump.jpg
Who Framed Roger Rabbit,A toon-hating detective is a cartoon rabbit's only hope to prove his innocence when he is accused of murder.,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/animation/who_framed_roger_rabbit.jpg
Why Women Kill,"An anthology series that follows three women in different decades all living in the same house, as they deal with infidelity and betrayals in their marriages.",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/crime/why_women_kill.jpg
"Why the Hell are You Here, Teacher!?",A comedy about female teachers who can't help developing romantic interests in their male students.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/why_the_hell_are_you_here__teacher__.jpg
Wicked,The story of how a green-skinned woman framed by the Wizard of Oz becomes the Wicked Witch of the West. The first of a two-part feature film adaptation of the Broadway musical.,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,./data/family/wicked.jpg
Wild,"A chronicle of one woman's 1,100-mile solo hike undertaken as a way to recover from a recent personal tragedy.",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/wild.jpg
Wild Crime,"Follows the uniquely qualified team of special agents that are responsible for investigating crimes that occur in the National Park System, as they tackle cases and bring law and order to this public land.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,./data/documentary/wild_crime.jpg
Wild Wild Country,"When Osho, the world's most controversial guru, builds an Utopian city deep in the Oregon country, conflict with the locals escalates into a national scandal.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/wild_wild_country.jpg
Wild Wild West,"The two best special agents in the Wild West must save President Grant from the clutches of a diabolical, wheelchair-bound, steampunk-savvy, Confederate scientist bent on revenge for losing the Civil War.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,./data/western/wild_wild_west.jpg
Will & Grace,"Gay lawyer Will and straight interior designer Grace share a New York City apartment. Their best friends are gleeful and proud gay Jack and charismatic, filthy-rich, amoral socialite Karen.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/romance/will___grace.jpg
Willow,"An unlikely group of heroes sets off on a dangerous quest to places far beyond their home, where they must face their inner demons and come together to save their world.",1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/action/willow.jpg
Willy Wonka & the Chocolate Factory,A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/family/willy_wonka___the_chocolate_factory.jpg
Winchester '73,A cowboy's obsession with a stolen rifle leads to a bullet-ridden odyssey through the American West.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/western/winchester__73.jpg
Wind River,A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,./data/western/wind_river.jpg
Windy City Heat,A man caught up in the glamor of being a Hollywood celebrity has no idea that the production he's in is a fake.,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/windy_city_heat.jpg
Winnie the Pooh,"While searching for honey, Pooh and his friends embark on an adventure to find Eeyore's missing tail and rescue Christopher Robin from an unknown monster called The Backson.",0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/musical/winnie_the_pooh.jpg
Winnie-the-Pooh: Blood and Honey,It follows Pooh and Piglet as they go on a rampage after Christopher Robin abandons them for college.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,./data/horror/winnie_the_pooh__blood_and_honey.jpg
Winning Time: The Rise of the Lakers Dynasty,"The professional and personal lives of the 1980s Los Angeles Lakers, one of sports' most revered and dominant dynasties - a team that defined an era, both on and off the court.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/biography/winning_time__the_rise_of_the_lakers_dynasty.jpg
Wish,"17-year-old Asha and her goat Valentino navigate Rosas, the kingdom of wishes, where wishes can literally come true.",0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/musical/wish.jpg
Wisting,"Homicide detective William Wisting struggles with the two toughest cases of his career. His serial killer investigation crosses paths with his journalist daughter's news story, putting her in grave danger.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/crime/wisting.jpg
Without Remorse,"An elite Navy SEAL, goes on a path to avenge his wife's murder only to find himself inside of a larger conspiracy.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,./data/war/without_remorse.jpg
Witness to Murder,"A woman's sanity comes into question, after she claims to have witnessed a murder from her apartment window.",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/witness_to_murder.jpg
Wizards of Waverly Place,"The Russo family may be an ordinary family with an average restaurant, but behind close doors, all three children must compete to be the next family wizard.",0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/family/wizards_of_waverly_place.jpg
Wolf Hall,"After the downfall of Cardinal Wolsey, his secretary, Thomas Cromwell, finds himself amongst the treachery and intrigue of King Henry VIII's court and soon becomes a close advisor to the King, a role fraught with danger.",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/wolf_hall.jpg
Woman Walks Ahead,"Catherine Weldon, a portrait painter from 1890s Brooklyn, travels to Dakota to paint a portrait of Sitting Bull and becomes embroiled in the Lakota peoples' struggle over the rights to their land.",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,./data/western/woman_walks_ahead.jpg
Woman in Gold,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover artwork she believes rightfully belongs to her family.",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/woman_in_gold.jpg
Woman on the Run,"Frank Johnson becomes an eyewitness to a murder. He's pursued around San Francisco by his wife, the police, and the killer.",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/woman_on_the_run.jpg
Women Talking,"In 2010, the women of an isolated religious community grapple with reconciling their reality with their faith. Based on the novel by Miriam Toews.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/drama/women_talking.jpg
Women's Prison,"A sadistic prison warden takes out her sexual frustration on her women inmates. While a caring physician tries to improve the jail's brutal atmosphere, a pair of rebellious inmates take matters into their own hands.",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/film_noir/women_s_prison.jpg
Wonder,"Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/family/wonder.jpg
Wonder Woman,"When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,./data/action/wonder_woman.jpg
Wonder Woman 1984,"Diana must contend with a work colleague, and with a businessman whose desire for extreme wealth sends the world down a path of destruction, after an ancient artifact that grants wishes goes missing.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,./data/fantasy/wonder_woman_1984.jpg
Wonder Woman 3,Plot unknown. Third installment of the 'Wonder Woman' franchise.,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,./data/superhero/wonder_woman_3.jpg
Wonka,The story will focus specifically on a young Willy Wonka and how he met the Oompa-Loompas on one of his earliest adventures.,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/adventure/wonka.jpg
Woodstock,Oscar-winning musical chronicle that brilliantly captures the three-day rock concert and celebration of peace and love that became a capstone for the Sixties.,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,./data/documentary/woodstock.jpg
Woodstock 99: Peace Love and Rage,"Woodstock 99, a three-day music festival promoted to echo unity and counterculture idealism of the original 1969 concert but instead devolved into riots, looting and sexual assaults.",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/documentary/woodstock_99__peace_love_and_rage.jpg
Work It,"When Quinn Ackerman's admission to the college of her dreams depends on her performance at a dance competition, she forms a ragtag group of dancers to take on the best squad in school...now she just needs to learn how to dance.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/music/work_it.jpg
World War Z,Former United Nations employee Gerry Lane traverses the world in a race against time to stop a zombie pandemic that is toppling armies and governments and threatens to destroy humanity itself.,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,./data/adventure/world_war_z.jpg
World on Fire,WWII drama centered on the lives of ordinary people affected by the war.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/war/world_on_fire.jpg
Worst Roommate Ever,"When Alex Miller let Jed Creek rent her room via Craigslist, she had no idea that he was a notorious serial squatter, and that he would use his knowledge of tenancy laws to slowly kick her out of her own home.",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/worst_roommate_ever.jpg
Wow! Wow! Wubbzy!,"Join Wubbzy and all of his Wuzzleburg friends! Widget is the busiest builder and fix-it whiz, Walden knows all about science and art, Daizy is the sweet girly-girl next door.",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/short/wow__wow__wubbzy_.jpg
Wrath of Man,"The plot follows H, a cold and mysterious character working at a cash truck company responsible for moving hundreds of millions of dollars around Los Angeles each week.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/action/wrath_of_man.jpg
Wreck,"Follows nineteen-year-old Jamie, a new recruit who joins the Sacramentum crew in search of his missing sister.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,./data/comedy/wreck.jpg
Wreck-It Ralph,"A video game villain wants to be a hero and sets out to fulfill his dream, but his quest brings havoc to the whole arcade where he lives.",0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,./data/animation/wreck_it_ralph.jpg
Wu-Tang: An American Saga,"The show tracks the Wu Tang Clan's formation, a vision of Bobby Diggs, who strives to unite a dozen young Black men who are torn between music and crime but eventually rise to become the unlikeliest of American success stories.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/biography/wu_tang__an_american_saga.jpg
Wyatt Earp,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, a man becomes a myth in this thrilling journey of romance, adventure, and desperate heroic action.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/biography/wyatt_earp.jpg
Wynonna Earp,"Following Wyatt Earp's great great-granddaughter as she battles demons and other creatures. With her unique abilities and a posse of dysfunctional allies, she's the only thing that can bring the paranormal to justice.",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/western/wynonna_earp.jpg
X,"In 1979, a group of young filmmakers set out to make an adult film in rural Texas, but when their reclusive, elderly hosts catch them in the act, the cast find themselves fighting for their lives.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,./data/horror/x.jpg
X-Men,"In a world where mutants (evolved super-powered humans) exist and are discriminated against, two groups form for an inevitable clash: the supremacist Brotherhood, and the pacifist X-Men.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/adventure/x_men.jpg
X-Men Origins: Wolverine,"The early years of James Logan, featuring his rivalry with his brother Victor Creed, his service in the special forces team Weapon X, and his experimentation into the metal-lined mutant Wolverine.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/superhero/x_men_origins__wolverine.jpg
X-Men: Apocalypse,"In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/action/x_men__apocalypse.jpg
X-Men: Dark Phoenix,"Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to decide if her life is worth more than all of humanity.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/superhero/x_men__dark_phoenix.jpg
X-Men: Days of Future Past,The X-Men send Wolverine to the past in a desperate effort to change history and prevent an event that results in doom for both humans and mutants.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/superhero/x_men__days_of_future_past.jpg
X-Men: First Class,"In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/sci_fi/x_men__first_class.jpg
X-Men: The Animated Series,A team of mutant superheroes fight for justice and human acceptance in the Marvel Comics universe.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/animation/x_men__the_animated_series.jpg
X-Men: The Last Stand,"The human government develops a cure for mutations, and Jean Gray becomes a darker uncontrollable persona called the Phoenix who allies with Magneto, causing escalation into an all-out battle for the X-Men.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/superhero/x_men__the_last_stand.jpg
X2: X-Men United,"When anti-mutant Colonel William Stryker kidnaps Professor X and attacks his school, the X-Men must ally with their archenemy Magneto to stop him.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/superhero/x2__x_men_united.jpg
XXX Lust,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,./data/music/xxx_lust.jpg
Xanadu,A struggling artist living in Los Angeles meets a girl who may hold the key to his happiness.,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,./data/fantasy/xanadu.jpg
Year One: A Political Odyssey,It centers on President Joe Biden's first year in office.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/documentary/year_one__a_political_odyssey.jpg
Yeh Jawaani Hai Deewani,"Kabir and Naina bond during a trekking trip. Before Naina can express herself, Kabir leaves India to pursue his career. They meet again years later, but he still cherishes his dreams more than bonds.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,./data/musical/yeh_jawaani_hai_deewani.jpg
