title,description,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film_noir,history,horror,music,musical,mystery,romance,sci_fi,short,sport,superhero,thriller,war,western,poster_path
The Game Plan,An NFL quarterback living the bachelor lifestyle discovers that he has an 8-year-old daughter from a previous relationship.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/posters/sport/the_game_plan.jpg
My Life Is Murder,"My Life is Murder follows the adventures of fearless private investigator Alexa Crowe, who solves the most baffling crimes as well as coping with the frustrations of everyday life.",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,./data/posters/comedy/my_life_is_murder.jpg
Odd Man Out,A wounded Irish nationalist leader attempts to evade police following a failed robbery in Belfast.,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/film_noir/odd_man_out.jpg
Better Call Saul,The trials and tribulations of criminal lawyer Jimmy McGill in the years leading up to his fateful run-in with Walter White and Jesse Pinkman.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/crime/better_call_saul.jpg
Forever My Girl,After being gone for a decade a country star returns home to the love he left behind.,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/posters/music/forever_my_girl.jpg
Over the Garden Wall,Two brothers find themselves lost in a mysterious land and try to find their way home.,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,./data/posters/adventure/over_the_garden_wall.jpg
Stronger,"Stronger is the inspiring real life story of Jeff Bauman, an ordinary man who captured the hearts of his city and the world to become a symbol of hope after surviving the 2013 Boston Marathon bombing.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/biography/stronger.jpg
Jojo Rabbit,A young German boy in the Hitler Youth whose hero and imaginary friend is the country's dictator is shocked to discover that his mother is hiding a Jewish girl in their home.,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/posters/comedy/jojo_rabbit.jpg
The Fastest Gun Alive,"In the western frontier town of Cross Creek, storekeeper George Temple is a polite and soft spoken man with a secret past. When 3 bank robbers on the lam stop in town to change horses, George's past comes back to haunt him.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/posters/western/the_fastest_gun_alive.jpg
Valkyrie,"A dramatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers against Adolf Hitler during World War II.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,./data/posters/history/valkyrie.jpg
Mortal Kombat,MMA fighter Cole Young seeks out Earth's greatest champions in order to stand against the enemies of Outworld in a high stakes battle for the universe.,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/adventure/mortal_kombat.jpg
The Bridge on the River Kwai,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/posters/war/the_bridge_on_the_river_kwai.jpg
Walk the Line,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis, and Carl Perkins.",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/posters/biography/walk_the_line.jpg
The D'Amelio Show,"Follow Charli, Dixie, dad Marc and mom Heidi as they navigate their sudden rise to fame.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/documentary/the_d_amelio_show.jpg
Black Swan,"A committed dancer struggles to maintain her sanity after winning the lead role in a production of Tchaikovsky's ""Swan Lake"".",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/posters/thriller/black_swan.jpg
The Walking Dead: Webisodes,"Follow the path of the red-handled weapon used by Rick Grimes to kill Terminus leader Gareth; from its innocent beginnings on a hardware store shelf at the start of the apocalypse into the hands of various survivors, familiar and new.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,./data/posters/short/the_walking_dead__webisodes.jpg
Perfect Blue,"A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past.",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/animation/perfect_blue.jpg
Guinea Pig 2: Flower of Flesh and Blood,"Late at night, a woman is kidnapped by an unknown assailant and taken back to his blood-spattered dungeon, where he turns her into a ""flower of blood and flesh"" through a series of dismemberment and evisceration.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,./data/posters/short/guinea_pig_2__flower_of_flesh_and_blood.jpg
Ten Dollar Death Trip,Ten Dollar Death Trip looks at the deadly opioid crisis happening in North America.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/documentary/ten_dollar_death_trip.jpg
Moonage Daydream,"A cinematic odyssey exploring David Bowie's creative and musical journey. From visionary filmmaker Brett Morgen, and sanctioned by the Bowie estate.",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/posters/documentary/moonage_daydream.jpg
Detroit,Fact-based drama set during the 1967 Detroit riots in which a group of rogue police officers respond to a complaint with retribution rather than justice on their minds.,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/history/detroit.jpg
The Staircase,"Tells the story of Michael Peterson, a crime novelist accused of killing his wife Kathleen after she is found dead at the bottom of a staircase in their home, and the 16-year judicial battle that followed.",0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,./data/posters/biography/the_staircase.jpg
Wonka,The story will focus specifically on a young Willy Wonka and how he met the Oompa-Loompas on one of his earliest adventures.,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/posters/adventure/wonka.jpg
Castlevania,A vampire hunter fights to save a besieged city from an army of otherworldly creatures controlled by Dracula.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/animation/castlevania.jpg
Pure Country,"Dusty gets tired of all the smoke and light effects, wonders what happened to doing it the way that made him famous and happy. Takes a walk to find what seems to be missing and finds himself and his music again!",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,./data/posters/western/pure_country.jpg
Turbo,A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/posters/sport/turbo.jpg
Laramie,"In the 1870s Wyoming Territory, Slim Sherman and his 14-year-old brother Andy try to hang on to their ranch after their father's death.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/posters/western/laramie.jpg
Annika,"The sharp, witty and enigmatic DI Annika Strandhed heads up a new specialist Marine Homicide Unit (MHU), tasked with investigating unexplained, brutal, and seemingly unfathomable murders.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,./data/posters/crime/annika.jpg
It Follows,A young woman is followed by an unknown supernatural force after a sexual encounter.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,./data/posters/horror/it_follows.jpg
The Lizzie McGuire Movie,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true.",0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/posters/music/the_lizzie_mcguire_movie.jpg
Hero,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/history/hero.jpg
Oculus: Chapter 3 - The Man with the Plan,A man sets out to prove an antique mirror is haunted.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,./data/posters/short/oculus__chapter_3___the_man_with_the_plan.jpg
McCabe & Mrs. Miller,"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/posters/western/mccabe___mrs__miller.jpg
Romance & Cigarettes,This down-and-dirty musical set in the world of working-class New York tells the story of a husband's journey into infidelity and redemption when he must choose between his seductive mistress and his beleaguered wife.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,./data/posters/musical/romance___cigarettes.jpg
Law & Order: Special Victims Unit,"This series follows the Special Victims Unit, a specially trained squad of detectives in the New York City Police Department that investigate sexually related crimes.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,./data/posters/crime/law___order__special_victims_unit.jpg
Central Park,"An animated musical series that tells the story of how a family of caretakers, who live and work in Central Park, end up saving the park and basically the world.",0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/posters/animation/central_park.jpg
Zootopia+,The adventures of the creatures of the most incredible metropolis: Zootopia.,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,./data/posters/musical/zootopia_.jpg
Promising Young Woman,"A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,./data/posters/crime/promising_young_woman.jpg
Se7en,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his motives.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,./data/posters/crime/se7en.jpg
Villainous,"The show follows the misadventures of the infamous Black Hat, a vulgar and sharply dressed narcissistic inhuman fiend who does his part to make the world a little more vile and its heroes a little more dead. Aiding him (with varying degrees of consent) are his cohorts, meek scientist Dr. Flug, the neurotic and adorably failed bestial genetic experiment 5.0.5, and his ...",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/posters/short/villainous.jpg
Masters of the Air,"Five miles above the earth and deep behind enemy lines, eleven men inside a bomber known as the ""Flying Fortress"" fight for their lives against swarms of enemy German fighters. As American bombers are picked off one by one, their mission becomes very clear: survive.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,./data/posters/war/masters_of_the_air.jpg
The Addams Family 2,"The Addams get tangled up in more wacky adventures and find themselves involved in hilarious run-ins with all sorts of unsuspecting characters. Sequel to the 2019 animated film, 'The Addams Family'.",0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/animation/the_addams_family_2.jpg
Blue's Big City Adventure,Josh and Blue head to New York City to audition for a big Broadway musical.,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/posters/musical/blue_s_big_city_adventure.jpg
Lion,"A five-year-old Indian boy is adopted by an Australian couple after getting lost hundreds of kilometers from home. 25 years later, he sets out to find his lost family.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/biography/lion.jpg
Kill Bill: Vol. 1,"After awakening from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,./data/posters/action/kill_bill__vol__1.jpg
TRON: Legacy,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/posters/superhero/tron__legacy.jpg
The Gray Man,"When the CIA's most skilled operative-whose true identity is known to none-accidentally uncovers dark agency secrets, a psychopathic former colleague puts a bounty on his head, setting off a global manhunt by international assassins.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/posters/action/the_gray_man.jpg
After We Fell,"Just as Tessa makes the biggest decision of her life, everything changes. Revelations about her family, and then Hardin's, throw everything they knew before in doubt and makes their hard-won future together more difficult to claim.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/posters/romance/after_we_fell.jpg
Hubie Halloween,"Despite his devotion to his hometown of Salem (and its Halloween celebration), Hubie Dubois is a figure of mockery for kids and adults alike. But this year, something is going bump in the night, and it's up to Hubie to save Halloween.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,./data/posters/comedy/hubie_halloween.jpg
Memento,A man with short-term memory loss attempts to track down his wife's murderer.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,./data/posters/mystery/memento.jpg
Hannah Montana,Adventures of a teenage pop star who keeps her identity secret from even her closest friends by using a disguise on-stage.,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/posters/family/hannah_montana.jpg
Red Dead Redemption II,"Amidst the decline of the Wild West at the turn of the 20th century, outlaw Arthur Morgan and his gang struggle to cope with the loss of their way of life.",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/posters/western/red_dead_redemption_ii.jpg
X-Men,"In a world where mutants (evolved super-powered humans) exist and are discriminated against, two groups form for an inevitable clash: the supremacist Brotherhood, and the pacifist X-Men.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/posters/adventure/x_men.jpg
The Bad Guys,"To avoid prison, a gang of notorious animal criminals pretend to seek being rehabilitated, only for their leader to secretly find that he genuinely wants to change his ways.",0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/adventure/the_bad_guys.jpg
Star Trek: The Original Series,"In the 23rd Century, Captain James T. Kirk and the crew of the U.S.S. Enterprise explore the galaxy and defend the United Federation of Planets.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/posters/action/star_trek__the_original_series.jpg
Chernobyl,"In April 1986, an explosion at the Chernobyl nuclear power plant in the Union of Soviet Socialist Republics becomes one of the world's worst man-made catastrophes.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,./data/posters/drama/chernobyl.jpg
Last Night in Soho: Deleted Scenes,"Deleted scenes cut from the film, 'Last Night in Soho'.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,./data/posters/short/last_night_in_soho__deleted_scenes.jpg
The Masked Singer,A singing competition guessing game based on Korean format King of Mask Singer. 12 celebrity performers wear costumes to conceal identities. One singer is eliminated each week and unmasked. Small hints are given for the viewer guess along.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/posters/music/the_masked_singer.jpg
Rocky Balboa,"Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight against the reigning heavyweight champ Mason 'The Line' Dixon.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/posters/sport/rocky_balboa.jpg
The Love Witch,"A modern-day witch uses spells and magic to get men to fall in love with her, with deadly consequences.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,./data/posters/romance/the_love_witch.jpg
All of Us Are Dead,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out or turn into one of the rabid infected.,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/posters/sci_fi/all_of_us_are_dead.jpg
Footloose,"City teenager Ren MacCormack moves to a small town where rock music and dancing have been banned, and his rebellious spirit shakes up the populace.",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,./data/posters/music/footloose.jpg
The Hug,An animatronic panda at a rundown pizza place seems to be out of order - until little Aden gives it a hug.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,./data/posters/short/the_hug.jpg
Cars,"On the way to the biggest race of his life, a hotshot rookie race car gets stranded in a rundown town, and learns that winning isn't everything in life.",0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/posters/adventure/cars.jpg
OK K.O.! Let's Be Heroes,"An enthusiastic young boy earns a job at a hero supply store and trains to become the ""Greatest Hero Ever.""",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/posters/short/ok_k_o___let_s_be_heroes.jpg
Stanley Tucci: Searching for Italy,Stanley Tucci travels across Italy to discover the secrets and delights of the country's regional cuisines.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/documentary/stanley_tucci__searching_for_italy.jpg
